"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108479",7.39598606392786,-0.0327380120294664,0.14217055640735,-0.230367380571213,0.817806306075855,0.878286089746729
"ENSG00000023191",17.506882909172,0.00704346760448697,0.111754027735521,0.0630225532812415,0.949748545096014,0.966878771245096
"ENSG00000132589",9.09538359584976,0.0592442357634892,0.125945383278006,0.470421476442719,0.638053923278836,0.732553298827595
"ENSG00000073578",23.792751216111,0.191110559337088,0.0954940854341557,2.00084627826604,0.0454089584358406,0.109683474482707
"ENSG00000136279",8.34941285434565,-0.0837301689326246,0.133397482625129,-0.627758218600461,0.530162340476956,0.648120220631976
"ENSG00000115694",10.4655735975664,0.283402585717603,0.125598857879322,2.25610933908841,0.0240637844012172,0.067594900003419
"ENSG00000166900",8.64539590901475,-0.27665192235293,0.141393359792262,-1.95607530355545,0.0504562839304567,0.11844198105741
"ENSG00000132688",12.1760271725404,0.262054862657197,0.120335516149455,-0.582343085445857,0.560335609575275,0.670380508690275
"ENSG00000165507",7.84933766481978,-0.233058801063715,0.14455591579708,-1.61234156398793,0.106887633378632,0.211658679957688
"ENSG00000115211",13.7861585725331,-0.182407373776693,0.124168324946793,-1.46863373066984,0.141932160797706,0.256658518621531
"ENSG00000105447",16.6578202677269,0.239202882816838,0.10846617888218,2.20498428601778,0.0274551972356211,0.075426366031926
"ENSG00000127948",12.6258015842908,0.139209912611836,0.122313643135098,1.13813333565286,0.255064810162355,0.39000735498831
"ENSG00000156508",535.715130023747,-0.134527279763185,0.0742169900745882,-1.81257798862712,0.0698969352798775,0.150965302980297
"ENSG00000135917",7.49176544147723,-0.000746922516655313,0.143046141426255,-0.0052204742528705,0.995834683113382,0.99683151462801
"ENSG00000109084",31.6451326421426,0.476839580244303,0.0988063254164543,4.82573624973246,1.39487005104485e-06,1.62194191981959e-05
"ENSG00000153551",18.8623750571243,0.150574316154738,0.104606130162114,1.43924303944185,0.150081675038334,0.266711058565697
"ENSG00000105355",12.876436803334,-0.188474486731025,0.127810663413638,-1.47536035506442,0.140115687919154,0.255219832275326
"ENSG00000101391",16.5814492842241,-0.319932480056798,0.114580840423446,-2.79183412242911,0.00524102162570499,0.0197030888184398
"ENSG00000089289",14.5197125694696,-0.553700003555327,0.139276879311231,-3.97781747117606,6.95507281382162e-05,0.000526899455592547
"ENSG00000119977",9.53659956418097,0.225816734103246,0.127865194993406,1.76659932227803,0.077295354577338,0.163761344443513
"ENSG00000103005",10.1839377967045,0.136601224346316,0.12763019301012,1.07064766816131,0.284327881415254,0.423737528189649
"ENSG00000166803",11.1656109488012,0.501797339593679,0.132893901353342,3.77882787339581,0.000157568288201531,0.00110187614126945
"ENSG00000100243",31.6271679028488,0.264044170623415,0.0915725245670553,2.88278694023177,0.00394173951484767,0.0156605617052921
"ENSG00000146070",8.8633484182502,0.121057299707506,0.125758207092537,0.962720343594434,0.33568788466746,0.47750765955542
"ENSG00000006652",18.6695199830374,-0.72050547042623,0.130786332092182,-5.5095458021603,3.59760777652263e-08,6.31159259039058e-07
"ENSG00000144554",12.8406549467112,0.0892306620701981,0.129351441696659,0.690179430424233,0.490081357122729,0.61562035565041
"ENSG00000088826",10.2431257654359,-0.812440179744942,0.139967019804275,-5.80323080978575,6.50491495286096e-09,1.35519061517937e-07
"ENSG00000039560",10.3592640293722,-0.164817028400444,0.122937591386988,-1.34048147771981,0.180088862145506,0.306273575077392
"ENSG00000100600",19.8055993859748,-0.0881770228979619,0.101861060612307,-0.86554312328394,0.386740757776517,0.527613584961143
"ENSG00000114491",16.5805893984428,0.13993366761485,0.111552644610954,1.25432825412204,0.20972271836939,0.342125152315481
"ENSG00000070540",10.552072934854,-0.780849019044107,0.145577856341266,-5.36477930574611,8.10482546468744e-08,1.26637897885741e-06
"ENSG00000164266",129.835810478738,-0.991122165601948,0.128388388631431,-7.72185283731312,1.1465072137666e-14,5.21139642621181e-13
"ENSG00000117748",26.0999259870105,0.39762011621019,0.0986652097731305,4.02944324499394,5.59091117650141e-05,0.000436789935664173
"ENSG00000112245",46.1576421436508,-0.100580324715083,0.100786503747623,-0.997644695488638,0.318451679662583,0.458264733379057
"ENSG00000138413",67.9949202996203,0.180806561672165,0.0847349727794902,2.13340130879475,0.0328918197942204,0.0866925195764374
"ENSG00000124299",22.9599119086333,-0.0198332413853002,0.101989002708677,-0.19442718000575,0.84584140940304,0.897920816776051
"ENSG00000025770",11.8889753343631,0.105449403483359,0.116698754090543,0.903543015814192,0.36623776908151,0.508663568168763
"ENSG00000145632",6.89914165200954,0.182445424390214,0.145370500914972,1.25537946861629,0.209341038964109,0.342125152315481
"ENSG00000100749",10.187886078598,0.374806548377025,0.123402987482054,3.03960086149488,0.00236891866480564,0.0104357650431966
"ENSG00000113552",18.5351351619605,-0.108005540480058,0.117695073634884,-0.917691720583359,0.358780283444762,0.501089781347433
"ENSG00000094914",11.3008184901764,0.00941247374411957,0.115346439593836,0.0815966309096281,0.934967480507009,0.956603939828807
"ENSG00000122783",11.6420626399708,0.111322404195662,0.116885274703959,0.952367294873625,0.340910739901349,0.481512344493431
"ENSG00000115414",44.4737094426691,-0.362889282059431,0.101430018730448,-3.57694283577059,0.000347636158277908,0.0021068858077449
"ENSG00000157593",10.2055234715702,0.174482048598442,0.120654738766015,1.44608148200768,0.148154349008247,0.264684529165779
"ENSG00000073849",9.11523604368966,0.077923020780247,0.12616615642564,0.617473768035313,0.536922278432286,0.653836159985102
"ENSG00000116679",13.5224926026035,0.0369749251134155,0.110606724332737,0.334164329441242,0.738255559308773,0.812162331472797
"ENSG00000145604",13.5630098567587,0.234734142187914,0.114819973989312,2.04441744796973,0.040912325073091,0.102280812682727
"ENSG00000065833",10.285553481572,-0.342362549418847,0.12563284690381,-2.72396180442612,0.00645039659095744,0.0233710021411502
"ENSG00000139641",10.5052701369865,-0.0396118901702796,0.1192192237999,1.52984524699,0.126055038791388,0.237391786801107
"ENSG00000131238",32.412868346002,0.32653123794141,0.0894739080604588,3.64889868493802,0.000263366937036088,0.0016774964142426
"ENSG00000164062",15.5093524684665,0.00708747487693911,0.118708803632922,0.0596918287039353,0.952401079881162,0.966878771245096
"ENSG00000099399",7.61640522003594,-0.163314698810025,0.153762656407396,-1.06322436057919,0.287680217559464,0.42745946145537
"ENSG00000104679",9.54566274386602,0.0203612733320118,0.127347115326278,0.159950435090426,0.872920118471387,0.912079794812014
"ENSG00000074582",9.83042663358845,-0.0990152594422644,0.132321639169286,-0.74873002149225,0.45401994506319,0.590403049496997
"ENSG00000128228",79.5761643792557,-1.20954668371037,0.129052760301694,-13.6324808981764,2.56702920274938e-42,2.56702920274938e-39
"ENSG00000065328",5.90697945295613,0.615538336207254,0.147953405076038,4.16177488047751,3.15783579465147e-05,0.00026536435249172
"ENSG00000064601",35.0794043915634,0.0842338722510021,0.0997713105029677,0.844289268350335,0.398507781487834,0.538378516430162
"ENSG00000132840",7.8148684717833,0.0865340100950677,0.134763079004775,0.642164444085143,0.520766416472688,0.640579780809863
"ENSG00000125848",10.8366498910536,-0.0974591562046393,0.133136775791062,-0.732190067096797,0.464052566145324,0.596468594017126
"ENSG00000120437",126.026418852258,0.0418123810089457,0.082868444878687,0.504522166896235,0.613894489109485,0.712174581333509
"ENSG00000128944",8.75703173446042,0.174435717252104,0.142748930023288,1.22342770144456,0.221168195836998,0.356148463505633
"ENSG00000111057",516.909039299932,-0.0895036445663145,0.0823907480747778,-1.08631177234539,0.277341080410626,0.416428048664603
"ENSG00000124570",12.7189335876575,-0.0371190776276855,0.12154381637498,-0.305410766799202,0.760053322563402,0.827366726511595
"ENSG00000104341",56.5766855519542,0.146816100231486,0.0887501307481545,1.65398066211403,0.0981314418940125,0.197845648979864
"ENSG00000113194",17.5694759267916,-0.569107037500949,0.119535500759227,-4.75926491790823,1.94299277665046e-06,2.15888086294496e-05
"ENSG00000166946",14.4115640951075,-0.644672374965388,0.129082242394928,-4.99561956062875,5.8647175561528e-07,7.42369310905418e-06
"ENSG00000142484",23.8380814587285,-0.068517054527283,0.11080312691111,-3.70277296014154,0.000213255716392409,0.00141228951253251
"ENSG00000071539",7.79632220717786,0.527548563721232,0.131733302115028,4.00685821567366,6.15317748711566e-05,0.000476990502877183
"ENSG00000131043",9.7306934302788,-0.023419630777032,0.126133071626658,-0.185651760747214,0.852717859891126,0.902346941683732
"ENSG00000108960",20.0863294274588,0.412362466487301,0.0951765278833596,4.33141551167244,1.48153796673496e-05,0.000138461492218221
"ENSG00000136868",12.8587413897954,-0.350151229408605,0.121417973313077,-1.21857769434093,0.223004519390228,0.35737903748434
"ENSG00000072042",18.1096849729021,-0.0418409308755222,0.104418904841527,-0.400609819518616,0.688707414944268,0.769505491557841
"ENSG00000106266",7.56234089931899,-0.32126698552796,0.134685296340345,0.00525589938481309,0.995806418335318,0.99683151462801
"ENSG00000112473",8.88102258252141,-0.549068072484597,0.136052022367136,-4.03716923312979,5.41000433629319e-05,0.000425984593408913
"ENSG00000162174",8.94009599141546,-0.0985942835352228,0.135898006097055,-0.725871896192192,0.46791730662848,0.599125872763739
"ENSG00000106484",10.9318456229245,0.231169778471329,0.11945147785404,1.93508078722764,0.0529803827836623,0.122356542225548
"ENSG00000140416",18.6141886103812,0.0577460645946853,0.114243198396481,0.505643235229748,0.613107124273012,0.712087252349607
"ENSG00000072682",8.16151172381044,-0.380269751790711,0.140018428828364,-2.71781766034921,0.00657140414525746,0.0237234806687995
"ENSG00000092964",23.3258964900919,-0.28899942384268,0.114981444674483,-2.5128793060412,0.011975029586372,0.0385044615328508
"ENSG00000084207",576.943156898616,-0.280344208607389,0.0949397999820683,-2.95294314298602,0.00314759931429695,0.013114997142904
"ENSG00000072210",8.60858015493987,0.108361142266797,0.123171191626042,0.879777521348493,0.378979844253635,0.52047283973297
"ENSG00000141401",15.3354776832584,0.246719888448799,0.112975474922313,2.18381858458344,0.0289755814085203,0.0785246108631986
"ENSG00000108883",12.809427343743,0.0606691081868709,0.119683356186766,0.507098304079461,0.61208584490626,0.711727726635186
"ENSG00000115234",16.564297727025,-0.0323998835874633,0.113253136254621,-0.286042461463819,0.774845600051092,0.842223478316404
"ENSG00000130707",10.4684639912232,-0.445682411413542,0.134523292493346,-3.31414926053323,0.000919224235410085,0.0046899195684188
"ENSG00000108861",13.1255263960786,-0.118679898440167,0.122130148666126,-0.971781492057161,0.331159265235713,0.473084664622447
"ENSG00000155380",11.6962681435527,-0.0050316967590696,0.115772286645621,-0.0434603141298539,0.9653345993533,0.97557915394311
"ENSG00000090432",6.97012821799304,-0.031275845566431,0.135568036738498,-0.230757781955734,0.817502981181286,0.878286089746729
"ENSG00000133313",8.43216983690209,0.130914430545018,0.127587548864464,1.02622427146565,0.304785883228967,0.444942895224769
"ENSG00000123130",9.2739449698269,-0.606205686672629,0.141539410873191,-4.28460980698262,1.83060179521823e-05,0.00016950016622391
"ENSG00000112029",6.86451299864695,0.171392415181729,0.144212620529164,1.18987937489179,0.234093806061899,0.368595251095334
"ENSG00000123684",10.8467863184882,-0.0263850685913258,0.127152780194981,-0.207504608451226,0.835615793974588,0.890848394429199
"ENSG00000152291",12.5834698002729,0.0445032376345542,0.111968672934233,0.39745624766783,0.691031044319854,0.771240004821265
"ENSG00000132128",10.0082783024176,0.258655342614462,0.123784309404148,2.09115034177844,0.0365145891677708,0.094352943585971
"ENSG00000166165",67.0890594605765,0.371145821832739,0.106963073137079,3.46935387696229,0.000521711777261578,0.00298121015578045
"ENSG00000137807",6.22670760472862,0.37579719050418,0.157511399510317,2.38729842812372,0.0169727074341071,0.0497733355838917
"ENSG00000088356",12.2369979804656,-0.103431885878503,0.119639292775228,-0.864545763909235,0.38728815178619,0.527640533768651
"ENSG00000126218",9.28450265450181,-0.276980601093118,0.136016377048068,-2.03816229884435,0.0415337045071077,0.103061301506471
"ENSG00000132383",10.1224049784076,0.227474156151228,0.116054150239199,1.96052515894929,0.04993444030896,0.117492800726965
"ENSG00000067829",16.5588928000371,-0.129611981879234,0.119770926130372,-1.08231998289817,0.279110369667544,0.418284430503411
"ENSG00000146409",9.06517036462438,-0.0244432142300902,0.129738827664922,-0.188391775168199,0.850569546729629,0.901982552205333
"ENSG00000104267",8.00116592334822,0.152020876093343,0.152104230915022,1.00178504131668,0.316447423389981,0.457293964436389
"ENSG00000105341",19.3248760025358,-0.0912651809336366,0.107013687207094,-0.85271443753898,0.393817682541054,0.53362829612609
"ENSG00000105281",14.6462171294433,-0.0645385550820922,0.115969247699281,-0.556458955007344,0.57789714595974,0.685524491055445
"ENSG00000128708",20.9326523813194,0.0120305035938856,0.100754988167487,0.119389459622246,0.904966811570597,0.936818645518216
"ENSG00000008517",19.7449566809599,-0.732242917820341,0.136664198313723,-5.35988053847764,8.327700145069e-08,1.28118463770292e-06
"ENSG00000117143",11.34317365181,-0.216683550668962,0.124388212949087,-1.74158105886223,0.0815817780863573,0.170673175912881
"ENSG00000100413",10.4172799295801,0.014327359210564,0.12636551166425,0.113365186664175,0.909741038762659,0.938844970026145
"ENSG00000006744",11.4435930596033,0.22455821395884,0.114212305730749,1.96607299289768,0.0492901795635448,0.116525247195141
"ENSG00000138073",19.0308896643939,-0.533877613169548,0.121243075639547,-4.40245387158595,1.07033351613778e-05,0.00010493465844488
"ENSG00000064666",23.963938717895,-0.123356662312126,0.101807546198086,-1.21135776604649,0.225758318382697,0.360061113848001
"ENSG00000117385",12.2697585759027,-0.316917719886376,0.112244005032884,-1.4322722730848,0.152065914984335,0.269089856676601
"ENSG00000100852",41.1210326337438,-0.375099386067239,0.104602895836609,-3.58477824207551,0.00033736473293356,0.00205710203008268
"ENSG00000166557",22.4005193716372,-0.598332678906337,0.114983358960999,-5.20244087080791,1.96687948858769e-07,2.77025280082774e-06
"ENSG00000122218",19.6234278665453,-0.578830708630949,0.114641873562899,-5.04879074320686,4.44615418832559e-07,5.85020287937578e-06
"ENSG00000112186",9.27582130391817,-0.367905796516201,0.130304311523067,-2.82343804934888,0.00475116070081017,0.0184153515535278
"ENSG00000124659",9.80990214147378,-0.112547012512736,0.127365837024458,-0.883876308501334,0.376762987643054,0.518243449302688
"ENSG00000074696",49.9302766419844,-0.0629851425512737,0.0863874937992756,0.520910042227383,0.602429439431691,0.707907684408568
"ENSG00000119718",13.2155309542643,-0.300287943210028,0.127173164603997,-2.36186903569444,0.0181830644377612,0.0528577454586081
"ENSG00000163931",15.0524871896199,0.00260737386287011,0.110489552162309,0.0236034511467618,0.981168919302301,0.987091468110967
"ENSG00000115738",39.4033135338618,0.234185894431142,0.110646020104904,2.11641974994731,0.0343091238100025,0.0898144602356087
"ENSG00000163435",9.35316652127219,-0.337714579230798,0.134408508409189,-2.5117507067931,0.0120133919982494,0.0385044615328508
"ENSG00000117640",11.2827769977068,-0.0858391390888525,0.118467561184888,-0.724630839172704,0.468678534366279,0.599333164151252
"ENSG00000122687",19.9222030240757,0.204123985229487,0.0993324654613102,2.0547333728489,0.039904764672253,0.100515780030864
"ENSG00000099194",50.8131408765457,-0.111663613088959,0.0906709229808789,-1.23137726727341,0.21818179518713,0.352477192798924
"ENSG00000103811",8.40681349670612,-0.0912083697774518,0.139940153783497,-0.652035066981891,0.514378550797528,0.635035247898183
"ENSG00000115091",17.4760683895951,0.0971591240044873,0.101686640652196,0.955181999110186,0.33948566728958,0.480826748333538
"ENSG00000132164",6.50090199955379,0.0959471481080827,0.138182191799111,0.694229962152404,0.487538005407925,0.614027714619553
"ENSG00000023330",11.7049911889643,0.0768971011650244,0.116694449596677,0.658925120133361,0.509943854024999,0.630338509301605
"ENSG00000060971",21.1623173679786,-0.147910135739467,0.0985506469440991,-1.50049475928806,0.133486290020622,0.246466871968154
"ENSG00000152234",119.207810512422,-0.196116286847677,0.0707414736636282,-2.77198622232473,0.0055715394689697,0.0207120426355751
"ENSG00000165092",66.6469626561811,-0.194177589444406,0.0853833782767816,-2.27382283506182,0.0229766407137363,0.0649057647280687
"ENSG00000138600",10.8659893634697,-0.141850162530741,0.12005276660184,-1.18133206061252,0.237470835766184,0.371048180884662
"ENSG00000147872",92.226342009396,-0.774896041247219,0.0975562586866448,-6.37836900422894,1.78983843004676e-10,4.83740116228854e-09
"ENSG00000068394",13.1611038432217,-0.174410864154745,0.118605943777602,-1.47033520608995,0.141470990431055,0.256288026143215
"ENSG00000087842",21.2912207891313,-0.311184881452491,0.112812097374152,-2.75814982545608,0.00581295482587839,0.0212928748200674
"ENSG00000148334",10.9813865585113,-0.0997096872146499,0.127346240771838,-0.783089174596008,0.433574747728012,0.571998347926137
"ENSG00000132824",13.2176966184285,-0.311081526451297,0.11782551929632,-2.64116937210401,0.00826204042779581,0.0285725789041169
"ENSG00000108578",13.0837598026356,0.0549658881877022,0.117490385680318,0.467945106383987,0.6398238457952,0.733742942425688
"ENSG00000065154",16.9259550228477,0.0735786931716351,0.101314431781068,0.726034269162079,0.467817762536648,0.599125872763739
"ENSG00000110880",16.7496841143205,0.199950379803496,0.0979299269056109,2.0413234241014,0.041218690271559,0.102534055401888
"ENSG00000101474",30.0133767171515,0.237651054821058,0.0901816905547842,2.63499610402422,0.00841382488854257,0.0288144687963787
"ENSG00000149600",21.3598200590161,0.0720158322916047,0.103103605732153,0.698558707684064,0.484827856733293,0.613764831783133
"ENSG00000084090",15.6073524899973,0.189527565188017,0.109939777196969,1.72366317024825,0.0847686674157108,0.176596624824018
"ENSG00000124155",20.8088204014429,-0.11860100700555,0.101390458835603,-1.16927318599338,0.24229358285645,0.375648965668914
"ENSG00000080189",10.3282686629738,-0.066103303562552,0.122073399960908,-0.541361351013856,0.588258541048257,0.694520119301366
"ENSG00000120053",22.3393437708645,-0.184778758171351,0.108287902551893,-1.70660896739539,0.087894757299053,0.181600738221184
"ENSG00000123240",9.83784673225919,-1.08682052854331,0.139367429706006,-5.93482948954258,2.94151039098319e-09,6.84072183949578e-08
"ENSG00000159674",6.61521595466026,-0.290281352611367,0.152602720443095,-1.90337823877622,0.0569912084489071,0.129789836675277
"ENSG00000031698",27.485931906243,-0.725545306545746,0.123374283531799,-5.8828911243113,4.03161149348582e-09,9.16275339428595e-08
"ENSG00000044574",247.319872582563,-1.20062044282758,0.107452969794865,-11.1745104881129,5.43491930646351e-29,1.35872982661588e-26
"ENSG00000102226",10.4616660122082,0.129360978269661,0.123233696898396,1.05023249850259,0.293611231292458,0.433054913410705
"ENSG00000101310",21.4635827986691,-0.983727069600042,0.121298707550733,-8.10782313863831,5.1534674623923e-16,2.86303747910683e-14
"ENSG00000124942",9.0232714510394,-0.149768346827121,0.142407043656621,-1.05244309904922,0.29259630366759,0.432195426392304
"ENSG00000136271",23.3405235013733,0.069903650553845,0.0984834330933018,0.709692011693688,0.477895146944477,0.607236527248383
"ENSG00000013375",22.5892747374057,-0.846223498559581,0.121114665534094,-6.98434117763936,2.86195798024166e-12,9.2321225169086e-11
"ENSG00000085377",7.94519515656296,-0.108541167586619,0.137820287381363,-0.78763985650628,0.430907394453843,0.569230375764654
"ENSG00000166035",14.4390363130042,-0.165822996402003,0.123329856139402,-1.3446579322472,0.178735725671718,0.305009770770849
"ENSG00000132254",11.2921896919684,-0.703678505658745,0.132381387040929,-5.31568397484446,1.06257428440753e-07,1.56260924177579e-06
"ENSG00000103423",9.7066099914724,-0.00744042968912679,0.121370082918043,-0.0612925423581492,0.951126229973227,0.966878771245096
"ENSG00000100284",8.6221901222089,-0.04077737876076,0.133721078563874,-0.305021179391574,0.760350021664156,0.827366726511595
"ENSG00000130066",233.352181243081,-0.496457717765531,0.0988064559703608,-5.02458720871509,5.0451650701894e-07,6.46816034639667e-06
"ENSG00000139318",17.2183150854235,0.05269387709541,0.102982352140435,0.511517051449497,0.608989051642674,0.7099618782393
"ENSG00000134308",59.550487096008,0.471359990863429,0.0678274423708096,6.94868156101292,3.68715758444123e-12,1.15223674513789e-10
"ENSG00000143653",26.5841510226164,0.0324678585281939,0.096711909817051,0.335710768325718,0.737088984697816,0.811772009579093
"ENSG00000109103",8.43256537562378,0.202846728799369,0.127494887782036,1.59169869082886,0.111452422643075,0.215993067137742
"ENSG00000110074",8.85278991638411,-0.214089722257588,0.126471218034308,-1.69366209720607,0.0903295107791556,0.185481541640977
"ENSG00000164934",27.0525846606942,-0.166818201290258,0.109512789001253,-1.52320912347067,0.127706394265898,0.239150551059734
"ENSG00000111361",13.9818568601799,0.127172665817557,0.106889945121935,1.18971008214998,0.234160361304347,0.368595251095334
"ENSG00000103507",8.55804232665218,0.0241115883647688,0.138943196219699,0.173565305691522,0.86220710015627,0.908542782040327
"ENSG00000114054",16.1707725945789,-0.391090032954218,0.107218963078693,-3.64714568088705,0.000265169597295232,0.00167828859047615
"ENSG00000100263",13.6978978394347,-0.262389132948569,0.119485663852566,-2.19606155623681,0.0280875377503155,0.076741906421627
"ENSG00000151093",10.1084511409548,-0.366490040677639,0.131343823763984,-2.79042917223473,0.00526382157704536,0.019714687554477
"ENSG00000102900",12.0792003627015,0.048252939678884,0.113705295919222,0.424347114471232,0.671312683678208,0.758545405286111
"ENSG00000164904",15.0780400187619,-0.0788283982917212,0.106532380585573,-0.739788724000927,0.459428202098707,0.593576488499621
"ENSG00000111641",13.1423195202829,-0.0666680122931598,0.114505430977573,-0.582190895478724,0.56043810526507,0.670380508690275
"ENSG00000136270",16.3307121008681,-0.197608342761421,0.110775179189138,-1.7835771439378,0.0744924022998835,0.158494472978475
"ENSG00000080824",192.527638257588,-0.134904298558206,0.0931780301161703,-1.44777979311522,0.1476786457685,0.264684529165779
"ENSG00000136933",10.5978443106585,-0.22696215198851,0.128708261717243,-1.76446585155703,0.0776535797527298,0.163826117621793
"ENSG00000096696",12.3854776100744,-0.257859990414889,0.121932857135051,-2.11521136117068,0.0344119370653719,0.0898483996484906
"ENSG00000116478",23.9993654902528,0.0752278196782679,0.0929668307030226,0.808940468538297,0.418549389786796,0.554849201820232
"ENSG00000118508",15.5450174770625,-0.206448819510318,0.120118888171778,-1.71838637347679,0.0857261641509774,0.177855112346426
"ENSG00000139620",10.1963494333841,-0.0912176530548494,0.130620326504941,-0.698484549331896,0.484874217108675,0.613764831783133
"ENSG00000143033",18.3468642445215,-0.169193831267796,0.103905815163034,-1.62825771178307,0.10347025219059,0.206116040220299
"ENSG00000145386",6.22022492568415,0.500658082419178,0.150130120530909,3.33846295021184,0.000842432639576362,0.00443385599777033
"ENSG00000100416",8.85405160620024,-0.0402097660116843,0.129926722259955,-0.309507616733257,0.756935419108187,0.825447567184501
"ENSG00000105618",13.7115792043183,-0.178265323262461,0.111303024934126,-1.60139470166259,0.109289525517367,0.213456104526107
"ENSG00000111275",13.0297127773072,0.0104404440708709,0.113845368485568,0.0917078274304359,0.92693017821272,0.950697618679713
"ENSG00000069535",7.32654611938751,0.263627546811834,0.138660252091749,1.9030835347851,0.0570296460503713,0.129789836675277
"ENSG00000065268",19.8593157184499,0.0658871033960917,0.098430305671571,0.669349904179538,0.503272299790742,0.62440731983963
"ENSG00000116285",11.7174312579347,-0.227142342304041,0.11697235524273,-1.94099548695155,0.0522588247828772,0.121250173510156
"ENSG00000143740",10.9299481410297,-0.0902943276011822,0.119320487765725,-0.756791925848257,0.449174530857175,0.585625203203619
"ENSG00000119630",8.71689370494135,0.173323961296176,0.129276657660617,1.34130336604135,0.179821977386708,0.306273575077392
"ENSG00000153132",9.6665985253937,-0.744875492101164,0.144404079163078,-5.16135380412,2.45170317222713e-07,3.35849749620154e-06
"ENSG00000067064",33.5095069807915,0.402998498351092,0.0877353696142821,4.59263661171001,4.37680810945328e-06,4.80967924115745e-05
"ENSG00000042286",8.51255996861365,-0.30770512789475,0.132854183020479,-2.31642150173084,0.0205352658798407,0.0584076803205691
"ENSG00000091651",9.22976706394836,0.34634776890735,0.126243641287547,2.74520053838735,0.00604739312150827,0.0219905204418482
"ENSG00000149792",9.57918479855727,-0.194480943163898,0.127535486170327,-1.52503878335902,0.127249424470996,0.238741884560968
"ENSG00000147416",18.3838108299408,-0.0182969029457882,0.104466749570017,-0.175140775408951,0.860969019259557,0.908542782040327
"ENSG00000087111",8.26397709703131,0.132459798201654,0.135370620373098,0.978884133019346,0.327637232943612,0.470067766059701
"ENSG00000148229",14.7297391193044,0.26269468808764,0.11888273968413,2.21127774638557,0.0270166094058322,0.0744259212281879
"ENSG00000124357",9.63315408577859,-0.213523133417066,0.136196007026406,-1.56940079797928,0.116554578247592,0.224143419706908
"ENSG00000075975",12.5295417340418,-0.381593683499947,0.121699812585898,-3.1351575526055,0.00171761836043224,0.00795193685385295
"ENSG00000162576",10.9889798345037,0.282901725410038,0.130180190529445,2.17275027553417,0.0297991176001492,0.0801051548391108
"ENSG00000163743",10.4347362655099,-0.166472060127945,0.133762150924543,-1.24527516966053,0.213030619640236,0.346437839024831
"ENSG00000109062",27.8175673277316,0.23005517909743,0.098406218218237,2.33739545831461,0.0194186310706321,0.0559614728260291
"ENSG00000109861",33.4360776438001,0.233663621358226,0.0924085540840477,2.52841814070405,0.0114577801920409,0.0370801947962489
"ENSG00000131373",15.2318512825296,-0.109884537389854,0.116415188993843,-0.943892985125346,0.345224337079488,0.486917259632564
"ENSG00000132002",20.1976215682296,-0.389496912384687,0.115245945969951,-2.37680646753501,0.0174632478823079,0.050913259132093
"ENSG00000138794",10.3572056368371,0.236530907604921,0.115590975921984,2.04627095518882,0.040729719667896,0.102079497914526
"ENSG00000112759",8.37383951181038,0.430557640949414,0.126142568246502,3.41494337507436,0.000637952723446894,0.00355077506903827
"ENSG00000135069",37.3876110476392,-0.390754494904735,0.110813596221576,-3.52581554855872,0.000422180897688534,0.00252802932747625
"ENSG00000163900",9.77959232306463,-0.109267586369923,0.127177714312023,-0.859464118326735,0.390084508103059,0.530727221908924
"ENSG00000005486",10.985248802277,-0.0219109407180526,0.117796475732994,-0.186060926937388,0.852396982607255,0.902346941683732
"ENSG00000126945",11.3987373082107,0.173614452001272,0.110914037713933,1.56545888270263,0.117475351154351,0.224618262245413
"ENSG00000110492",133.222882753783,-0.249707832935478,0.0967003136116914,-2.58226282812262,0.00981548017666989,0.0326532861926517
"ENSG00000138071",9.93369136336385,-0.281803995306395,0.130424975765189,-2.16083946910867,0.0307077420382384,0.0816695266974425
"ENSG00000072110",15.7679595588864,0.086575515174718,0.106125389514315,0.81570167931316,0.414670778326074,0.552872183031822
"ENSG00000092820",32.5059846658121,-0.308559133451876,0.106211121309794,-2.90480325636007,0.00367484016140676,0.0147583942225171
"ENSG00000111247",7.30382176832215,0.520099216981034,0.13634924168039,3.81746948581983,0.000134827456404219,0.000956223095065386
"ENSG00000105058",18.7815289478539,-0.172953374903099,0.107836329312183,-1.6037870458163,0.108761000971442,0.213256864649887
"ENSG00000148308",9.63442435200958,0.255477563701921,0.124637412941957,2.05081340794671,0.0402851213309737,0.101218897816517
"ENSG00000132386",32.798162893465,-0.377081730910965,0.102061370697369,-3.69403872083006,0.000220720169737743,0.00144883199387932
"ENSG00000090861",26.8984941655774,-0.716448827545852,0.122642239086135,-5.84503704338676,5.06455551872267e-09,1.12545678193837e-07
"ENSG00000158864",53.7128514820901,-0.11803616061208,0.0763564109926459,-1.54552964270934,0.122218204555288,0.231913101622938
"ENSG00000163507",6.71776939511335,0.791328877913679,0.137865002096539,5.74525650405396,9.17817463112474e-09,1.83563492622495e-07
"ENSG00000149485",24.2783701169537,0.0646971544884958,0.0961693603865042,0.672646084567135,0.501172475680807,0.62412512538083
"ENSG00000162496",31.1910007450989,-0.775016991746943,0.109441720088267,-7.07904573261639,1.45150482822514e-12,5.00518906284533e-11
"ENSG00000108528",20.0486485825696,0.0890571394925409,0.10224397180894,0.870921773215475,0.383796867414215,0.525029914383331
